Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Attrition_Flag
1,1,2,2,3,0,6,2,1,0.8947368421052633,0.9767441860465117,0.30490934980364415,0.0,0.33381624315475333,0.17180371647935908,0.48062015503875966,0.0,1
0,4,3,2,4,0,3,3,4,0.605263157894737,0.5348837209302325,0.35071059958824224,0.7310290027810886,0.3243995016370643,0.19472571492155336,0.45736434108527124,0.14114114114114115,1
0,4,2,2,4,0,5,3,3,0.631578947368421,0.6511627906976745,0.03236923969925359,0.0,0.0726103207487034,0.09853121175030599,0.24031007751937986,0.0,0
1,2,6,2,0,0,5,1,2,0.8157894736842106,0.7209302325581396,0.1261786641755624,0.7485101311084624,0.1079303450873584,0.23500611995104037,0.5658914728682171,0.33633633633633636,1
0,3,3,1,4,0,6,1,3,0.6578947368421053,0.5116279069767442,0.0479688732892553,0.7596344854986095,0.032161794106568546,0.22899744074774675,0.5271317829457364,0.6326326326326327,1
0,5,2,2,4,0,3,2,4,0.368421052631579,0.37209302325581395,0.08364245397956935,1.0,0.04882218294555675,0.2084121508846111,0.45736434108527124,0.5995995995995996,1
1,1,0,2,0,0,6,2,3,0.763157894736842,0.6744186046511628,0.06278247883014842,1.0,0.0288297163387709,0.21158339824190497,0.48062015503875966,0.7167167167167168,1
1,2,5,2,0,0,6,3,2,0.6842105263157894,0.7209302325581396,0.7478059236283056,0.7405641636869289,0.7042853417552807,0.2248247468565706,0.4263565891472868,0.07107107107107107,1
0,4,2,1,4,0,5,3,2,0.47368421052631593,0.2790697674418605,0.00494895352458001,0.41477949940405245,0.01608089705328427,0.27361744742405697,0.5813953488372092,0.6526526526526527,1
0,4,5,1,4,0,4,1,3,0.605263157894737,0.5348837209302325,0.8616288315088413,0.0,0.8673833048416539,0.21113831089351284,0.4108527131782945,0.0,1
0,2,0,1,4,0,3,1,3,0.605263157894737,0.6511627906976745,0.020457891570453822,0.6348827969805324,0.014892938892591199,0.21920551908312005,0.4496124031007752,0.7567567567567568,1
1,3,2,1,2,0,2,2,3,0.42105263157894735,0.39534883720930236,0.11668586389017377,0.0,0.1534204502651175,0.1068765995326583,0.20930232558139536,0.0,0
0,3,2,2,4,0,4,3,1,0.7894736842105263,0.8372093023255814,0.030071619248013014,0.7735399284862932,0.013994726624750094,0.2091354178257483,0.6046511627906976,0.800800800800801,1
0,1,5,0,4,0,5,2,2,0.8947368421052633,0.8372093023255814,0.00014208968580040754,0.0,0.04172340857068352,0.23161232891955047,0.3798449612403101,0.0,1
1,1,3,2,0,0,4,1,4,0.631578947368421,0.5581395348837209,0.2515199061603437,0.7119586809694081,0.23072465447802276,0.20162456882163124,0.3875968992248062,0.1841841841841842,1
1,3,2,1,3,0,6,3,0,0.42105263157894735,0.4883720930232558,0.09443522373079147,0.8970997218911403,0.06667052994523803,0.17970401691331925,0.34883720930232553,0.49549549549549554,1
0,3,0,2,4,0,4,2,4,0.3947368421052633,0.5348837209302325,0.08379361321978254,0.6344854986094557,0.07562367803436387,0.2131968398798264,0.48062015503875966,0.37937937937937943,1
0,3,5,2,4,0,3,0,3,0.8157894736842106,0.883720930232558,0.0,0.0,0.041587228001043086,0.08918437743407144,0.21705426356589144,0.0,0
1,4,2,1,0,0,4,2,4,0.5789473684210527,0.6046511627906976,0.7102277365113052,0.5375446960667462,0.6830759423985165,0.25152998776009794,0.5348837209302325,0.05405405405405406,1
1,4,0,1,3,0,3,1,3,0.5526315789473684,0.4651162790697675,0.22419031552979804,0.9463647199046484,0.18743661808593862,0.23689774118170692,0.5503875968992248,0.2692692692692693,1
0,0,2,0,4,0,3,1,1,0.9473684210526316,1.0,0.023934554095357295,0.6817640047675805,0.014806015124735608,0.1956715255368866,0.5038759689922481,0.7707707707707708,1
1,4,3,1,3,0,5,1,2,0.5263157894736843,0.5813953488372093,0.8128950924641073,0.23122765196662692,0.8038130559499319,0.1649604984978302,0.32558139534883723,0.021021021021021023,1
0,2,5,2,4,0,5,3,4,0.7894736842105263,0.5348837209302325,0.032097153066869825,0.5156932856575288,0.034740532552951064,0.1759764103705352,0.48062015503875966,0.5195195195195196,1
1,3,3,2,2,0,4,1,3,0.3947368421052633,0.4651162790697675,0.23604119996251252,0.0,0.2678121287630748,0.2281629019695115,0.627906976744186,0.0,1
0,3,2,1,1,0,5,3,3,0.44736842105263164,0.34883720930232565,0.2937537978759104,0.6289233214143822,0.277257844870049,0.16657394013575164,0.3875968992248062,0.14214214214214213,1
1,3,6,2,0,0,4,2,3,0.44736842105263164,0.39534883720930236,0.317062552716785,0.7016289233214144,0.29429490336974473,0.18181818181818182,0.5736434108527132,0.14814814814814817,1
1,3,2,2,1,0,6,3,3,0.736842105263158,0.7209302325581396,0.12282292904282949,0.0,0.15930229189001247,0.08567931456548347,0.3178294573643411,0.0,0
0,4,2,2,4,0,3,2,1,0.5,0.627906976744186,0.020306732330240627,0.3353198251887167,0.036594906267203665,0.2393457215978636,0.5193798449612402,0.4004004004004005,1
1,4,5,1,2,0,5,3,2,0.605263157894737,0.4883720930232558,0.3493501664263235,0.3591577274533174,0.35021586069017474,0.17937020140202514,0.49612403100775193,0.07007007007007009,1
0,2,6,1,4,0,3,1,2,0.6842105263157894,0.744186046511628,0.8498988744682974,0.8323400874056416,0.79543939964651,0.1511071547791254,0.4108527131782945,0.07107107107107107,1
1,2,2,2,3,0,2,2,2,0.5263157894736843,0.5348837209302325,0.10930929296776984,1.0,0.0734216092486889,0.08439968843885613,0.22480620155038758,0.49849849849849853,0
0,2,2,0,4,0,6,2,3,0.5,0.34883720930232565,0.05132460842198824,0.8951132300357568,0.025497638570973258,0.23166796483809948,0.4418604651162791,0.7187187187187187,1
0,2,3,0,4,0,3,3,4,0.44736842105263164,0.5116279069767442,0.141203892652754,0.6154151767977751,0.1320372033726422,0.21809280071213977,0.45736434108527124,0.2542542542542543,1
1,2,3,1,3,0,4,3,1,0.605263157894737,0.5348837209302325,0.0771123748023593,0.99880810488677,0.042650595427809815,0.2603204628908423,0.5581395348837209,0.6306306306306307,1
0,1,2,0,4,0,3,1,3,0.1842105263157895,0.0,0.05673610922162061,0.49384187524831147,0.059948425231072355,0.1945031712473573,0.4263565891472868,0.3753753753753754,1
1,2,2,1,3,3,5,4,2,0.6842105263157894,0.744186046511628,1.0000000000000002,0.7699642431466031,0.9438472459652885,0.09819739623901191,0.2790697674418604,0.05605605605605606,1
0,2,5,1,4,0,3,2,2,0.368421052631579,0.34883720930232565,0.010753468348766698,0.40484704012713546,0.022368382928171993,0.21948369867586515,0.4108527131782945,0.5685685685685685,1
1,3,6,1,2,0,4,3,4,0.6578947368421053,0.5348837209302325,0.13769699827980786,0.6285260230433055,0.12771998956914785,0.16434850339379103,0.41860465116279066,0.2642642642642643,1
0,3,4,0,4,0,3,2,1,0.47368421052631593,0.41860465116279066,0.2080465086750288,0.0,0.24098165908498245,0.20129075331033716,0.5581395348837209,0.0,1
0,1,3,2,4,0,2,3,4,0.9473684210526316,0.5348837209302325,0.014864999682565598,0.0,0.055834033552574394,0.08128407700011127,0.2713178294573644,0.0,0
0,3,6,2,4,0,5,3,0,0.5,0.4418604651162791,0.026927507051578557,0.5820421136273342,0.024947121374554515,0.21008122844108157,0.5891472868217054,0.6296296296296297,1
0,1,5,2,4,0,3,3,0,0.763157894736842,0.5348837209302325,0.0,0.300357568533969,0.01968243850143424,0.21842661622343384,0.4883720930232558,0.5265265265265267,1
1,3,2,2,1,3,2,3,1,0.763157894736842,0.744186046511628,0.5045604742772322,0.0,0.5251644307941935,0.1108823856681874,0.3023255813953488,0.0,0
1,2,6,1,0,0,3,3,4,0.5789473684210527,0.5116279069767442,0.27824485983003655,0.6813667063965038,0.258569234781097,0.20435072883053298,0.49612403100775193,0.1611611611611612,1
0,0,5,1,4,0,5,1,4,0.3157894736842106,0.3023255813953488,0.023934554095357295,0.0,0.06452641033813346,0.18115055079559364,0.4108527131782945,0.0,1
0,1,2,0,4,0,6,2,0,0.6842105263157894,0.6744186046511628,0.16650794946444283,0.0,0.20117057340712194,0.1973962390119061,0.6046511627906976,0.0,1
0,2,3,0,4,0,5,2,4,0.631578947368421,0.6046511627906976,0.25025016854255283,0.3472387763210171,0.25610639469185525,0.2501947257149216,0.627906976744186,0.0900900900900901,1
0,0,6,1,4,0,6,3,1,0.8421052631578947,0.5348837209302325,0.08884233184290324,0.5959475566150179,0.08327296960565585,0.18860576388116168,0.4031007751937984,0.3433433433433434,1
0,2,6,2,1,0,3,3,3,0.42105263157894735,0.4883720930232558,0.03258086263555205,0.0,0.07281314287369978,0.09719594970512963,0.3178294573643411,0.0,0
1,2,3,2,0,0,4,2,4,0.6842105263157894,0.7674418604651162,1.0000000000000002,0.0,1.0,0.19622788472237676,0.5968992248062015,0.0,1
0,3,0,2,4,0,6,3,4,0.763157894736842,0.6976744186046512,0.01226506075089865,0.0,0.05334221887404746,0.22554801379770778,0.5581395348837209,0.0,1
1,3,0,0,2,0,4,3,2,0.5789473684210527,0.6046511627906976,0.3565755781085142,0.4394119984108065,0.35128792049372703,0.2101925002781796,0.28682170542635654,0.08408408408408409,1
1,4,6,1,3,3,5,2,2,0.3947368421052633,0.41860465116279066,1.0000000000000002,0.5693285657528804,0.9584794135543129,0.1156670746634027,0.3643410852713178,0.042042042042042045,1
0,2,5,1,1,0,3,3,4,0.5789473684210527,0.5348837209302325,0.004676866892196256,0.0,0.04606959696346305,0.19439189941025925,0.5116279069767441,0.0,1
0,1,2,1,4,0,4,2,3,0.631578947368421,0.6511627906976745,0.21617887579849873,0.2721493841875248,0.22892822994234055,0.16930010014465338,0.4108527131782945,0.0800800800800801,1
0,3,3,2,1,0,1,3,4,0.7105263157894737,0.7906976744186046,0.00833492050535558,0.0,0.04957552226697187,0.09841993991320797,0.2790697674418604,0.0,0
1,3,4,0,0,0,6,1,2,0.5263157894736843,0.5348837209302325,0.0,0.3357171235597934,0.01710370005505172,0.1736397017914766,0.4418604651162791,0.5875875875875876,1
0,4,2,1,4,0,6,2,2,0.631578947368421,0.5348837209302325,0.030071619248013014,0.7739372268573699,0.013965752035464898,0.2313341493268054,0.45736434108527124,0.8018018018018019,1
1,4,5,1,3,0,5,2,4,0.5526315789473684,0.627906976744186,0.5958606553660019,0.6936829558998808,0.5620780575435343,0.1591187270501836,0.45736434108527124,0.0830830830830831,1
0,4,2,0,4,0,1,3,3,0.5526315789473684,0.6744186046511628,0.13180178791149327,1.0,0.09497870367687539,0.07510849004117058,0.2558139534883721,0.43443443443443447,0
1,3,5,2,3,0,6,3,2,0.6842105263157894,0.627906976744186,1.0000000000000002,0.6980532379817243,0.9490916466259092,0.2065761655724936,0.5503875968992248,0.05105105105105105,1
0,0,2,1,4,0,6,2,2,0.6842105263157894,0.5581395348837209,0.18652143286866985,0.9427890345649583,0.1515950511401501,0.24541003671970624,0.5503875968992248,0.3123123123123123,1
0,4,2,1,4,0,3,3,4,0.47368421052631593,0.41860465116279066,0.022543889085395903,0.0,0.0631935792310144,0.08139534883720931,0.248062015503876,0.0,0
0,1,3,2,4,0,3,3,2,0.23684210526315796,0.3023255813953488,0.022695048325609098,0.7282479141835518,0.0102280300176745,0.22365639256704128,0.48062015503875966,0.8378378378378378,1
1,2,0,2,3,0,5,2,4,0.631578947368421,0.7209302325581396,0.06217784186929564,0.0,0.10117926578390751,0.09018582396795372,0.24031007751937986,0.0,0
0,3,3,1,1,0,2,2,3,0.6842105263157894,0.7906976744186046,0.19891649056615185,0.05323798172427493,0.22834873815663662,0.10565260932457995,0.21705426356589144,0.01701701701701702,0
1,3,6,1,3,0,3,3,4,0.3947368421052633,0.2093023255813954,0.5775703873002053,0.0,0.595138063917944,0.07588739290085679,0.248062015503876,0.0,0
0,0,3,2,4,0,6,2,2,0.9473684210526316,0.8604651162790699,0.5254506812746956,0.0,0.5451858719902646,0.20935796149994437,0.5968992248062015,0.0,1
1,3,6,1,2,0,6,2,4,0.605263157894737,0.5348837209302325,0.4949769784477156,0.25546285260230434,0.4973488250804045,0.18014910426171135,0.5348837209302325,0.036036036036036036,1
1,2,3,2,3,0,6,2,0,0.44736842105263164,0.5348837209302325,0.3924003180390414,0.0,0.4176687045461131,0.18749304551018137,0.4496124031007752,0.0,1
1,4,6,2,3,0,5,3,4,0.47368421052631593,0.5813953488372093,0.07551008685609945,0.8041319030591975,0.055312490945440856,0.24986091020362744,0.43410852713178294,0.5145145145145146,1
0,3,1,0,4,0,6,3,2,0.44736842105263164,0.4651162790697675,0.1299878770289349,0.0,0.16616926955060413,0.21503282519194392,0.4883720930232558,0.0,1
1,1,5,2,0,0,5,1,2,0.736842105263158,0.5348837209302325,1.0000000000000002,0.0,1.0,0.18960721041504394,0.4418604651162791,0.0,1
0,0,2,1,4,0,4,3,4,0.763157894736842,0.627906976744186,0.0022583190487851373,0.288041319030592,0.022745052588879554,0.19650606431512185,0.48062015503875966,0.4794794794794795,1
1,3,5,0,2,0,3,4,4,0.605263157894737,0.6511627906976745,0.5029581863309722,0.0,0.523628777562078,0.053799933236897746,0.15503875968992248,0.0,0
0,4,2,1,4,0,6,1,2,0.5,0.5348837209302325,0.13757607088763732,0.0,0.17344189146118852,0.20785579169912094,0.5271317829457364,0.0,1
0,3,4,2,4,0,3,2,2,0.7894736842105263,0.6744186046511628,0.031794834586443436,0.6448152562574493,0.025034045142410106,0.13842216534994992,0.3875968992248062,0.6526526526526527,1
0,4,5,2,4,0,4,2,2,0.605263157894737,0.7209302325581396,0.036904016905649435,0.0,0.07695650914148293,0.22454656726382555,0.5503875968992248,0.0,1
1,0,3,2,0,3,2,4,4,0.7105263157894737,0.7209302325581396,1.0000000000000002,0.9125943583631307,0.9334453684119028,0.0529097585401135,0.2558139534883721,0.06706706706706708,0
1,2,3,1,3,0,4,2,0,0.605263157894737,0.627906976744186,0.36434516305547243,0.6642828764402066,0.3423347724046012,0.20557471903861133,0.5038759689922481,0.12412412412412413,1
1,1,3,2,1,0,6,4,3,0.5263157894736843,0.4651162790697675,0.006823328103223628,0.3170441001191895,0.02500507055312491,0.23890063424947144,0.43410852713178294,0.48048048048048053,1
1,3,5,1,0,0,6,3,3,0.605263157894737,0.5581395348837209,0.1909050508348525,0.6527612236789829,0.17694781676469734,0.15895181929453656,0.4263565891472868,0.21221221221221223,1
0,3,3,2,4,0,4,2,3,0.26315789473684215,0.41860465116279066,0.04446197891630919,0.8283671036948749,0.02378813780314664,0.2583732057416268,0.5426356589147286,0.7177177177177178,1
1,3,2,0,3,3,6,3,4,0.8157894736842106,0.5348837209302325,1.0000000000000002,0.5498609455701231,0.9598991684292876,0.23561811505507957,0.45736434108527124,0.04004004004004005,1
0,2,6,2,1,0,3,1,3,0.6842105263157894,0.744186046511628,0.06160343675648549,0.6197854588796186,0.05542838930258164,0.1661288527873595,0.37209302325581395,0.4494494494494495,1
1,2,2,2,3,0,6,2,2,0.6842105263157894,0.5348837209302325,0.44101312969160494,0.46086611044894715,0.4306493205458813,0.21742516968955158,0.3798449612403101,0.07207207207207207,1
1,1,5,0,4,0,4,3,2,0.5,0.627906976744186,0.03829468191561083,0.5299960270162892,0.03963723814214934,0.22204295092911985,0.4418604651162791,0.49349349349349353,1
1,3,3,1,0,0,5,3,2,0.736842105263158,0.6976744186046512,0.0437061827152432,0.4545093365117203,0.05032886158838699,0.24351841548903974,0.6201550387596899,0.39739739739739743,1
1,2,3,2,3,0,6,1,4,0.605263157894737,0.5581395348837209,0.6911212085483573,1.0,0.6310375800423029,0.26760876822076335,0.4031007751937984,0.1041041041041041,1
1,3,2,2,2,0,6,1,2,0.44736842105263164,0.4883720930232558,0.5839795390852448,0.9042510925705205,0.5353345116332976,0.22838544564370755,0.5348837209302325,0.11011011011011013,1
1,3,5,1,2,0,2,2,5,0.631578947368421,0.744186046511628,0.5942885992677847,0.0,0.6111610117926579,0.07633248024924892,0.22480620155038758,0.0,0
1,3,3,0,0,0,5,3,4,0.5263157894736843,0.5581395348837209,0.15172457577159237,0.0,0.18700199924666067,0.22126404806943362,0.4883720930232558,0.0,1
0,3,3,1,4,0,5,2,3,0.5,0.627906976744186,0.004979185372622645,0.0,0.04635934285631502,0.1964504283965728,0.43410852713178294,0.0,1
0,3,6,0,4,0,3,6,3,0.44736842105263164,0.5581395348837209,0.23014598959419794,0.6185935637663885,0.21704864833540985,0.20357182597084678,0.48062015503875966,0.17217217217217218,1
0,1,3,2,4,0,5,0,4,0.631578947368421,0.6744186046511628,0.26055922872509274,0.0,0.2913105206733695,0.10420607544230556,0.248062015503876,0.0,0
1,3,2,2,2,0,6,2,3,0.1842105263157895,0.32558139534883723,0.01828119851138381,0.6853396901072706,0.009126995624837018,0.2616000890174697,0.5348837209302325,0.8448448448448449,1
0,2,2,0,4,0,4,2,4,0.7894736842105263,0.744186046511628,0.015771955123844772,0.6714342471195868,0.007736215339147567,0.1869366863246912,0.4418604651162791,0.862862862862863,1
0,3,6,0,4,0,6,1,0,0.368421052631579,0.5348837209302325,0.027501912164388707,0.421533571712356,0.037203372642192804,0.07738956270168021,0.1317829457364341,0.4524524524524525,1
1,2,3,0,2,0,6,4,2,0.368421052631579,0.2790697674418605,0.04654797643125127,0.0,0.08619940312346074,0.18743740959163235,0.6589147286821705,0.0,1
0,3,0,1,4,0,3,3,3,0.605263157894737,0.37209302325581395,0.017495170462275195,0.6185935637663885,0.013241387303334975,0.1872148659174363,0.5038759689922481,0.7727727727727729,1
0,1,2,2,4,0,5,2,3,0.07894736842105265,0.5348837209302325,0.36806368036471704,0.4656336909018673,0.36038594152927883,0.20824524312896406,0.5736434108527132,0.08608608608608609,1
0,2,1,2,4,0,6,2,3,0.5,0.4651162790697675,0.12439498514104672,0.44378228049265,0.12844435430127776,0.1799265605875153,0.32558139534883723,0.20120120120120122,1
1,1,3,0,3,0,6,1,2,0.6578947368421053,0.6511627906976745,0.14836884063885944,0.22963845848232023,0.16703850722916003,0.18510070101257373,0.5813953488372092,0.09109109109109109,1
1,2,6,1,0,3,4,2,3,0.5,0.5813953488372093,1.0000000000000002,0.5586015097338101,0.9592617274650133,0.15756092133081118,0.4108527131782945,0.041041041041041046,1
0,3,2,1,4,0,5,3,3,0.368421052631579,0.32558139534883723,0.0,0.39253079062375845,0.012960333787268566,0.1697451874930455,0.48062015503875966,0.6876876876876878,1
1,3,6,2,1,3,3,1,3,0.2894736842105263,0.2558139534883721,0.4140160893895283,0.6607071911005165,0.39020079390374646,0.21597863580727716,0.4496124031007752,0.11011011011011013,1
1,4,0,2,1,0,3,3,2,0.42105263157894735,0.5348837209302325,0.03215761676295511,0.5911799761620977,0.029293309767334047,0.1809836430399466,0.5038759689922481,0.5955955955955956,1
0,3,3,2,4,0,3,2,2,0.5,0.5348837209302325,0.0347877875426647,0.8152562574493445,0.015472430678295136,0.20156893290308223,0.4496124031007752,0.7937937937937939,1
0,3,2,2,4,0,5,1,3,0.5526315789473684,0.5348837209302325,0.018462589599639645,0.5800556217719507,0.016979109321125372,0.1671302993212418,0.5348837209302325,0.7137137137137137,1
1,4,0,1,1,0,6,1,2,0.5526315789473684,0.5116279069767442,0.06414291199206718,0.2983710766785856,0.08130269753426246,0.19750751084900411,0.5348837209302325,0.21121121121121122,1
0,3,6,1,4,0,3,2,3,0.605263157894737,0.5348837209302325,0.0,0.0,0.041587228001043086,0.22493601869366864,0.5271317829457364,0.0,1
1,3,2,0,0,0,6,1,2,0.44736842105263164,0.5348837209302325,0.7406409756422001,0.0,0.751426998522296,0.18220763324802491,0.4496124031007752,0.0,1
1,1,4,2,2,0,4,2,3,0.44736842105263164,0.5813953488372093,0.02868095423805162,0.5887961859356377,0.026135079535247588,0.18910648714810283,0.4418604651162791,0.6216216216216217,1
1,4,2,1,4,0,4,1,2,0.5789473684210527,0.5348837209302325,0.0445526744604371,0.5963448549860946,0.040796221713557214,0.22298876154445307,0.6201550387596899,0.5155155155155156,1
1,2,5,2,2,0,3,2,2,0.7105263157894737,0.5813953488372093,0.17001484383738896,0.4986094557012316,0.1681685162112827,0.16256815400022254,0.4496124031007752,0.1781781781781782,1
1,2,2,1,3,0,3,3,3,0.7894736842105263,0.883720930232558,0.3249228332078712,0.42908224076281287,0.321704864833541,0.23784355179704014,0.43410852713178294,0.0890890890890891,1
1,0,2,2,4,0,2,3,5,1.0,0.9069767441860465,0.06444523047249356,1.0,0.030423318749456727,0.15461221764771335,0.28682170542635654,0.7057057057057057,0
0,3,1,2,4,0,6,4,4,0.3157894736842106,0.4418604651162791,0.049389770147259336,0.7826777910210568,0.03184307362443138,0.20780015578057193,0.5581395348837209,0.6416416416416417,1
0,2,2,2,1,3,5,3,3,0.6578947368421053,0.6511627906976745,0.9088509781514434,0.7191100516487883,0.8601976066989251,0.18821631245131856,0.5503875968992248,0.05705705705705706,1
0,2,6,1,4,0,5,1,3,0.42105263157894735,0.5348837209302325,0.13573192815703633,1.0,0.09874540028395098,0.16835428952932013,0.45736434108527124,0.42542542542542544,1
0,4,2,2,4,0,3,1,3,0.47368421052631593,0.5348837209302325,0.21294406805793634,0.0,0.24567554254918436,0.19839768554578835,0.5503875968992248,0.0,1
1,2,5,1,0,0,4,3,4,0.631578947368421,0.5348837209302325,0.6793912515078134,0.834326579261025,0.6318778431315737,0.23700901301880495,0.6124031007751938,0.08808808808808809,1
1,0,2,2,3,0,4,3,3,0.9473684210526316,1.0,0.0,0.0,0.041587228001043086,0.17347279403582952,0.49612403100775193,0.0,1
0,3,6,2,4,0,5,3,3,0.605263157894737,0.6744186046511628,0.05510358942731811,0.3234008740564164,0.07081389621302119,0.2352842995437855,0.6124031007751938,0.2502502502502503,1
1,2,2,2,2,0,3,1,2,0.3947368421052633,0.39534883720930236,0.0265647248750669,0.489471593166468,0.03135050560658303,0.14170468454434182,0.4728682170542635,0.5325325325325326,1
1,2,6,2,0,0,5,3,4,0.44736842105263164,0.4883720930232558,0.9817701956302888,0.0,0.9825283226610263,0.20307110270390563,0.5116279069767441,0.0,1
1,2,2,2,3,0,3,3,3,0.44736842105263164,0.39534883720930236,1.0000000000000002,0.0,1.0,0.10665405585846222,0.3178294573643411,0.0,0
0,3,2,1,4,0,3,1,4,0.5,0.5348837209302325,0.006007068206072372,0.3075089392133492,0.02491814678526932,0.20084566596194503,0.5271317829457364,0.4734734734734735,1
1,3,3,1,2,0,4,3,2,0.5789473684210527,0.6046511627906976,0.1212206410965696,0.0,0.15776663865789703,0.18927339490374986,0.48062015503875966,0.0,1
0,1,2,2,1,0,5,2,4,1.0,1.0,0.11227201407594847,0.3766388557806913,0.12172224958711211,0.19828641370869032,0.48062015503875966,0.1841841841841842,1
0,4,1,1,4,0,3,3,6,0.5263157894736843,0.3023255813953488,0.4158904639681719,0.0,0.44018196042071106,0.11800378324246133,0.24031007751937986,0.0,0
0,2,3,1,4,0,5,3,0,0.7105263157894737,0.6511627906976745,0.041136475631618895,0.5176797775129122,0.04325906180279895,0.19255591409814177,0.5116279069767441,0.46646646646646656,1
0,1,2,1,4,0,3,3,4,0.3157894736842106,0.37209302325581395,0.0,0.0,0.041587228001043086,0.09063091131634583,0.28682170542635654,0.0,0
1,3,6,1,3,0,6,3,1,0.6578947368421053,0.4418604651162791,0.011448800853747394,0.35160905840286055,0.026917393445947905,0.16078780460665407,0.4418604651162791,0.4874874874874875,1
0,3,2,0,4,0,1,3,4,0.5526315789473684,0.4651162790697675,0.06060578577107841,0.0,0.09967258714107728,0.11099365750528542,0.2713178294573644,0.0,0
0,2,4,2,4,0,3,3,3,0.6578947368421053,0.5348837209302325,0.08594007443080989,0.0,0.12395329296207228,0.06748636919995549,0.26356589147286824,0.0,0
0,2,6,1,4,0,5,3,3,0.7894736842105263,0.5348837209302325,0.01785795263878686,0.38696861342868494,0.03048126792802712,0.2036274618893958,0.4883720930232558,0.48048048048048053,1
0,3,2,1,4,0,5,3,2,0.1842105263157895,0.04651162790697677,0.0,0.41914978148589593,0.011019036305160376,0.20574162679425836,0.4418604651162791,0.7347347347347348,1
1,2,3,2,3,0,3,2,4,0.6842105263157894,0.7209302325581396,0.8086324018900952,0.5196662693682956,0.7786920870396663,0.1303549571603427,0.41860465116279066,0.04604604604604605,1
0,3,6,1,1,3,6,3,2,0.5263157894736843,0.6511627906976745,1.0000000000000002,0.0,1.0,0.17870257037943696,0.48062015503875966,0.0,1
0,4,5,2,4,0,5,1,4,0.5263157894736843,0.5348837209302325,0.07194272878706803,0.0,0.11053805812302611,0.20930232558139536,0.4728682170542635,0.0,1
0,4,3,1,1,0,4,1,3,0.368421052631579,0.34883720930232565,0.304002394362365,0.46086611044894715,0.299336481905369,0.15817291643485035,0.5891472868217054,0.10110110110110111,1
1,2,3,1,3,0,4,1,3,0.605263157894737,0.4418604651162791,0.807302200576219,0.30274135876042907,0.793237330860835,0.17614331812618225,0.28682170542635654,0.02702702702702703,1
0,4,4,1,4,0,4,1,3,0.368421052631579,0.5348837209302325,0.026534493027024257,0.5999205403257847,0.023266595196013096,0.16473795482363413,0.4108527131782945,0.6526526526526527,1
1,3,0,2,1,0,5,2,4,0.44736842105263164,0.4651162790697675,0.2749495883933889,0.6710369487485102,0.25616434387042564,0.17475242016245687,0.45736434108527124,0.1601601601601602,1
1,4,2,1,3,0,4,2,1,0.5789473684210527,0.6511627906976745,0.3894980606269481,0.0,0.4148871439747342,0.1937799043062201,0.5038759689922481,0.0,1
1,3,2,1,0,0,5,2,4,0.631578947368421,0.5813953488372093,1.0000000000000002,0.6603098927294399,0.9518442326080028,0.18337598753755424,0.5116279069767441,0.048048048048048055,1
1,4,3,1,3,0,5,1,2,0.5789473684210527,0.5348837209302325,0.16203363595413225,1.0,0.12395329296207228,0.21236230110159118,0.5348837209302325,0.3703703703703704,1
0,3,2,1,4,0,3,3,4,0.5263157894736843,0.6046511627906976,0.0,0.0,0.041587228001043086,0.20034494269500389,0.4031007751937984,0.0,1
1,1,2,2,2,0,2,3,4,0.5263157894736843,0.5581395348837209,0.030434401424524686,0.3369090186730234,0.046185495320603835,0.09491487704462001,0.22480620155038758,0.34734734734734735,0
0,3,2,2,1,0,3,3,4,0.6578947368421053,0.5348837209302325,0.034666860150494146,0.7338100913786253,0.02129632312461971,0.16523867809057527,0.41860465116279066,0.7157157157157158,1
0,2,4,2,4,0,3,2,3,0.6842105263157894,0.6744186046511628,0.0,0.0,0.041587228001043086,0.19984421942806274,0.5271317829457364,0.0,1
0,3,3,1,4,0,4,2,2,0.5263157894736843,0.5813953488372093,0.010360454324212391,0.5224473579658323,0.013415234839046157,0.23728719261155,0.5658914728682171,0.7387387387387387,1
1,4,6,1,1,0,2,3,5,0.42105263157894735,0.5348837209302325,0.005069880916750563,0.0,0.046446266624170604,0.11783687548681429,0.24031007751937986,0.0,0
0,4,2,1,4,0,5,2,4,0.42105263157894735,0.34883720930232565,0.023178757894291323,0.49463647199046484,0.027728681945933416,0.24541003671970624,0.6201550387596899,0.5655655655655656,1
0,3,2,1,4,0,5,3,0,0.605263157894737,0.6046511627906976,0.025143828017062865,0.6543504171632897,0.01796424535682207,0.20028930677645487,0.5038759689922481,0.7267267267267268,1
0,2,5,2,4,0,5,2,3,0.47368421052631593,0.5581395348837209,0.03415291873376928,0.7449344457687723,0.019992466606785848,0.20830087904751307,0.5813953488372092,0.7307307307307308,1
0,1,5,2,4,0,3,4,3,0.763157894736842,0.8372093023255814,0.05604077671663992,0.0,0.09529742415901254,0.0952486925559141,0.3410852713178294,0.0,0
